article_num,article_sha256,quiz_task_uuid,schema_namespace,schema_sha256,question_Number,answer_uuid,question_type,agreed_Answer,coding_perc_agreement,one_two_diff,highlighted_indices,alpha_unitizing_score,alpha_unitizing_score_inclusive,agreement_score,num_users,num_answer_choices,target_text,question_text,answer_content
1731,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,68a76ed1-a5f3-4077-aa76-8d82478dbb93,Reasoning Specialist V4,Reasoning Specialist V4,3,0,checklist,L,0.0,1.0,L,L,L,0.0,6,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1731,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,68a76ed1-a5f3-4077-aa76-8d82478dbb93,Reasoning Specialist V4,Reasoning Specialist V4,3,0,checklist,L,0.0,1.0,L,L,L,0.0,6,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1731,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,68a76ed1-a5f3-4077-aa76-8d82478dbb93,Reasoning Specialist V4,Reasoning Specialist V4,3,0,checklist,M,0.5,0.5,M,M,M,0.25,6,7,M,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,M
1731,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,68a76ed1-a5f3-4077-aa76-8d82478dbb93,Reasoning Specialist V4,Reasoning Specialist V4,3,0,checklist,L,0.16666666666666666,0.8333333333333334,L,L,L,0.08333333333333333,6,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1731,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,68a76ed1-a5f3-4077-aa76-8d82478dbb93,Reasoning Specialist V4,Reasoning Specialist V4,6,0,checklist,M,0.4,0.6,M,M,M,0.2,5,9,M,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,M
1731,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,68a76ed1-a5f3-4077-aa76-8d82478dbb93,Reasoning Specialist V4,Reasoning Specialist V4,6,0,checklist,L,0.0,1.0,L,L,L,0.0,5,9,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1731,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,68a76ed1-a5f3-4077-aa76-8d82478dbb93,Reasoning Specialist V4,Reasoning Specialist V4,6,0,checklist,L,0.0,1.0,L,L,L,0.0,5,9,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1731,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,68a76ed1-a5f3-4077-aa76-8d82478dbb93,Reasoning Specialist V4,Reasoning Specialist V4,6,0,checklist,M,0.6,0.4,M,M,M,0.3,5,9,M,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,M
1731,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,68a76ed1-a5f3-4077-aa76-8d82478dbb93,Reasoning Specialist V4,Reasoning Specialist V4,6,0,checklist,L,0.0,1.0,L,L,L,0.0,5,9,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1731,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,68a76ed1-a5f3-4077-aa76-8d82478dbb93,Reasoning Specialist V4,Reasoning Specialist V4,6,0,checklist,L,0.2,0.8,L,L,L,0.1,5,9,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1731,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,68a76ed1-a5f3-4077-aa76-8d82478dbb93,Reasoning Specialist V4,Reasoning Specialist V4,6,0,checklist,L,0.2,0.8,L,L,L,0.1,5,9,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1731,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,68a76ed1-a5f3-4077-aa76-8d82478dbb93,Reasoning Specialist V4,Reasoning Specialist V4,6,0,checklist,L,0.0,1.0,L,L,L,0.0,5,9,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1731,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,68a76ed1-a5f3-4077-aa76-8d82478dbb93,Reasoning Specialist V4,Reasoning Specialist V4,6,0,checklist,L,0.0,1.0,L,L,L,0.0,5,9,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1731,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,68a76ed1-a5f3-4077-aa76-8d82478dbb93,Reasoning Specialist V4,Reasoning Specialist V4,7,14357f10-a59b-4808-8527-b845502410ac,ordinal,2,0.8035060500869236,0.8035060500869236,[],NA,NA,0.8035060500869236,8,5,NA,How misleading is the argument?,Very
1731,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,68a76ed1-a5f3-4077-aa76-8d82478dbb93,Reasoning Specialist V4,Reasoning Specialist V4,8,XXX,0,0,0,0,0,0,0,0.0,0,0,0,"You said that there was an ""Other"" form of misleading reasoning. Briefly describe what is wrong with it.",zero
1731,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,68a76ed1-a5f3-4077-aa76-8d82478dbb93,Reasoning Specialist V4,Reasoning Specialist V4,9,63cedf42-2d2a-4eb1-816c-72408a32643a,ordinal,5,0.775883262474482,0.775883262474482,[],NA,NA,0.775883262474482,11,10,NA,"How difficult was this task for you, on the whole?",5: Middling difficulty
1731,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,68a76ed1-a5f3-4077-aa76-8d82478dbb93,Reasoning Specialist V4,Reasoning Specialist V4,10,e8f80482-2940-4d2b-9ccd-d158f00cbe82,ordinal,5,0.8143460207716686,0.8143460207716686,[],NA,NA,0.8143460207716686,11,10,NA,"How confident are you about your answers, on the whole?",5: 50-50 that I had it on any given item
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,6f3f18d1-e9e7-4b60-a126-89899180213e,Reasoning Specialist V4,Reasoning Specialist V4,1,0,checklist,M,0.36363636363636365,0.6363636363636364,M,M,M,0.18181818181818182,11,5,M,Does the passage contain... (check all that apply):,M
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,6f3f18d1-e9e7-4b60-a126-89899180213e,Reasoning Specialist V4,Reasoning Specialist V4,1,0,checklist,L,0.09090909090909091,0.9090909090909091,L,L,L,0.045454545454545456,11,5,L,Does the passage contain... (check all that apply):,L
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,6f3f18d1-e9e7-4b60-a126-89899180213e,Reasoning Specialist V4,Reasoning Specialist V4,1,0,checklist,L,0.0,1.0,L,L,L,0.0,11,5,L,Does the passage contain... (check all that apply):,L
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,6f3f18d1-e9e7-4b60-a126-89899180213e,Reasoning Specialist V4,Reasoning Specialist V4,1,0,checklist,L,0.0,1.0,L,L,L,0.0,11,5,L,Does the passage contain... (check all that apply):,L
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,6f3f18d1-e9e7-4b60-a126-89899180213e,Reasoning Specialist V4,Reasoning Specialist V4,1,0,checklist,M,0.5454545454545454,0.4545454545454546,M,M,M,0.2727272727272727,11,5,M,Does the passage contain... (check all that apply):,M
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,6f3f18d1-e9e7-4b60-a126-89899180213e,Reasoning Specialist V4,Reasoning Specialist V4,2,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,6f3f18d1-e9e7-4b60-a126-89899180213e,Reasoning Specialist V4,Reasoning Specialist V4,2,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,6f3f18d1-e9e7-4b60-a126-89899180213e,Reasoning Specialist V4,Reasoning Specialist V4,2,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,6f3f18d1-e9e7-4b60-a126-89899180213e,Reasoning Specialist V4,Reasoning Specialist V4,2,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,6f3f18d1-e9e7-4b60-a126-89899180213e,Reasoning Specialist V4,Reasoning Specialist V4,2,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,6f3f18d1-e9e7-4b60-a126-89899180213e,Reasoning Specialist V4,Reasoning Specialist V4,2,a5f3a69b-0591-4a38-9a40-f79753e58efc,checklist,6,1.0,0.0,[],NA,NA,1.0,4,6,NA,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,No misleading reasoning about probability or frequency
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,6f3f18d1-e9e7-4b60-a126-89899180213e,Reasoning Specialist V4,Reasoning Specialist V4,3,0,checklist,U,0.0,1.0,U,U,U,0.0,1,7,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,6f3f18d1-e9e7-4b60-a126-89899180213e,Reasoning Specialist V4,Reasoning Specialist V4,3,0,checklist,U,0.0,1.0,U,U,U,0.0,1,7,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,6f3f18d1-e9e7-4b60-a126-89899180213e,Reasoning Specialist V4,Reasoning Specialist V4,3,0,checklist,U,0.0,1.0,U,U,U,0.0,1,7,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,6f3f18d1-e9e7-4b60-a126-89899180213e,Reasoning Specialist V4,Reasoning Specialist V4,3,0,checklist,U,0.0,1.0,U,U,U,0.0,1,7,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,6f3f18d1-e9e7-4b60-a126-89899180213e,Reasoning Specialist V4,Reasoning Specialist V4,3,0,checklist,U,0.0,1.0,U,U,U,0.0,1,7,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,6f3f18d1-e9e7-4b60-a126-89899180213e,Reasoning Specialist V4,Reasoning Specialist V4,3,0,checklist,U,0.0,1.0,U,U,U,0.0,1,7,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,6f3f18d1-e9e7-4b60-a126-89899180213e,Reasoning Specialist V4,Reasoning Specialist V4,3,0,checklist,U,1.0,0.0,U,U,U,0.5,1,7,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,6f3f18d1-e9e7-4b60-a126-89899180213e,Reasoning Specialist V4,Reasoning Specialist V4,9,214bcd02-1ef8-4cf3-b8e2-163deaf0f36d,ordinal,3,0.7964126419494932,0.7964126419494932,[],NA,NA,0.7964126419494932,11,10,NA,"How difficult was this task for you, on the whole?",3
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,6f3f18d1-e9e7-4b60-a126-89899180213e,Reasoning Specialist V4,Reasoning Specialist V4,10,d6fce7ba-7fe0-4534-bcb6-7d35c5de2ec6,ordinal,8,0.8663400486616106,0.8663400486616106,[],NA,NA,0.8663400486616106,11,10,NA,"How confident are you about your answers, on the whole?",8
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,1,0,checklist,M,0.5,0.5,M,M,M,0.25,12,5,M,Does the passage contain... (check all that apply):,M
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,1,20ecb541-c94a-46b8-876b-7b525715efff,checklist,2,0.6666666666666666,0.33333333333333337,"[3727, 3728, 3729, 3730, 3731, 3732, 3733, 3734, 3735, 3736, 3737, 3738, 3739, 3740, 3741, 3742, 3743, 3744, 3745, 3746, 3747, 3748, 3749, 3750, 3751, 3752, 3753, 3754, 3755, 3756, 3757, 3758, 3759, 3760, 3761, 3762, 3763, 3764, 3765, 3766, 3767, 3768, 3769, 3770, 3771, 3772, 3773, 3774, 3775, 3776, 3777, 3778, 3779, 3780, 3781, 3782, 3783, 3784, 3785, 3786]",0.757238396577813,0.757238396577813,0.7119525316222398,12,5,should look toward the Mediterranean diet as a heart healthy,Does the passage contain... (check all that apply):,An evaluative judgment (claims about something being good or bad)
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,1,0,checklist,L,0.25,0.75,L,L,L,0.125,12,5,L,Does the passage contain... (check all that apply):,L
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,1,0,checklist,L,0.0,1.0,L,L,L,0.0,12,5,L,Does the passage contain... (check all that apply):,L
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,1,0,checklist,L,0.0,1.0,L,L,L,0.0,12,5,L,Does the passage contain... (check all that apply):,L
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,2,0,checklist,L,0.0,1.0,L,L,L,0.0,6,6,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,2,0,checklist,L,0.16666666666666666,0.8333333333333334,L,L,L,0.08333333333333333,6,6,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,2,0,checklist,L,0.0,1.0,L,L,L,0.0,6,6,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,2,0,checklist,L,0.0,1.0,L,L,L,0.0,6,6,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,2,0,checklist,M,0.5,0.5,M,M,M,0.25,6,6,M,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,M
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,2,0,checklist,L,0.3333333333333333,0.6666666666666667,L,L,L,0.16666666666666666,6,6,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,3,0,checklist,L,0.125,0.875,L,L,L,0.0625,8,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,3,0,checklist,L,0.125,0.875,L,L,L,0.0625,8,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,3,0,checklist,L,0.25,0.75,L,L,L,0.125,8,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,3,0,checklist,L,0.0,1.0,L,L,L,0.0,8,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,3,0,checklist,L,0.0,1.0,L,L,L,0.0,8,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,3,0,checklist,L,0.0,1.0,L,L,L,0.0,8,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,3,0,checklist,M,0.625,0.375,M,M,M,0.3125,8,7,M,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,M
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,6,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,6,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,6,0,checklist,L,0.3333333333333333,0.6666666666666667,L,L,L,0.16666666666666666,3,9,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,6,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,6,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,6,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,6,0,checklist,L,0.3333333333333333,0.6666666666666667,L,L,L,0.16666666666666666,3,9,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,6,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,6,0,checklist,L,0.3333333333333333,0.6666666666666667,L,L,L,0.16666666666666666,3,9,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,7,6cb8f09c-0f0c-4479-b51f-ff8e74d4052e,ordinal,3,0.8070446777753204,0.8070446777753204,[],NA,NA,0.8070446777753204,7,5,NA,How misleading is the argument?,Somewhat
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,8,XXX,0,0,0,0,0,0,0,0.0,0,0,0,"You said that there was an ""Other"" form of misleading reasoning. Briefly describe what is wrong with it.",zero
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,9,63cedf42-2d2a-4eb1-816c-72408a32643a,ordinal,5,0.789476980662045,0.789476980662045,[],NA,NA,0.789476980662045,12,10,NA,"How difficult was this task for you, on the whole?",5: Middling difficulty
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,71bbab1a-a97e-48bb-b732-f418a7fcadf2,Reasoning Specialist V4,Reasoning Specialist V4,10,36d4a36a-d4dd-4c7a-bcdf-87ee544f1f59,ordinal,6,0.8270604722780456,0.8270604722780456,[],NA,NA,0.8270604722780456,12,10,NA,"How confident are you about your answers, on the whole?",6
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,9cec162a-1dc7-40b0-b022-a8c6cc5ce1f6,Reasoning Specialist V4,Reasoning Specialist V4,1,0,checklist,L,0.16666666666666666,0.8333333333333334,L,L,L,0.08333333333333333,12,5,L,Does the passage contain... (check all that apply):,L
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,9cec162a-1dc7-40b0-b022-a8c6cc5ce1f6,Reasoning Specialist V4,Reasoning Specialist V4,1,20ecb541-c94a-46b8-876b-7b525715efff,checklist,2,0.8333333333333334,0.16666666666666663,"[139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 210, 211, 212, 213, 214, 215, 216, 217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229]",0.8334265352272159,0.8334265352272159,0.8333799342802746,12,5,spending an extended period of time in space can have detrimental effects to the human body,Does the passage contain... (check all that apply):,An evaluative judgment (claims about something being good or bad)
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,9cec162a-1dc7-40b0-b022-a8c6cc5ce1f6,Reasoning Specialist V4,Reasoning Specialist V4,1,0,checklist,L,0.08333333333333333,0.9166666666666666,L,L,L,0.041666666666666664,12,5,L,Does the passage contain... (check all that apply):,L
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,9cec162a-1dc7-40b0-b022-a8c6cc5ce1f6,Reasoning Specialist V4,Reasoning Specialist V4,1,0,checklist,L,0.0,1.0,L,L,L,0.0,12,5,L,Does the passage contain... (check all that apply):,L
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,9cec162a-1dc7-40b0-b022-a8c6cc5ce1f6,Reasoning Specialist V4,Reasoning Specialist V4,1,0,checklist,L,0.08333333333333333,0.9166666666666666,L,L,L,0.041666666666666664,12,5,L,Does the passage contain... (check all that apply):,L
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,9cec162a-1dc7-40b0-b022-a8c6cc5ce1f6,Reasoning Specialist V4,Reasoning Specialist V4,2,0,checklist,U,0.0,1.0,U,U,U,0.0,2,6,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,9cec162a-1dc7-40b0-b022-a8c6cc5ce1f6,Reasoning Specialist V4,Reasoning Specialist V4,2,0,checklist,U,0.0,1.0,U,U,U,0.0,2,6,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,9cec162a-1dc7-40b0-b022-a8c6cc5ce1f6,Reasoning Specialist V4,Reasoning Specialist V4,2,0,checklist,U,0.5,0.5,U,U,U,0.25,2,6,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,9cec162a-1dc7-40b0-b022-a8c6cc5ce1f6,Reasoning Specialist V4,Reasoning Specialist V4,2,0,checklist,U,0.0,1.0,U,U,U,0.0,2,6,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,9cec162a-1dc7-40b0-b022-a8c6cc5ce1f6,Reasoning Specialist V4,Reasoning Specialist V4,2,0,checklist,U,0.5,0.5,U,U,U,0.25,2,6,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,9cec162a-1dc7-40b0-b022-a8c6cc5ce1f6,Reasoning Specialist V4,Reasoning Specialist V4,2,0,checklist,U,0.0,1.0,U,U,U,0.0,2,6,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
