schema_namespace,schema_sha256,topic_uuid,topic_name,question_uuid,question_label,question_text,question_type,question_hint_type,question_next_questions,question_options,answer_count,answer_uuid,answer_label,answer_content,answer_next_questions,nohighlight,optionalhighlight,answer_options
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,39590844-d3fa-47f6-9b23-ebe380799166,T1.Q12,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the study that could NOT be canceled out by collecting more data)?",RADIO,NONE,,{},5,6d2b3083-7277-4d83-9ba2-573d7ae59f89,T1.Q12.A1,Extremely Likely,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,39590844-d3fa-47f6-9b23-ebe380799166,T1.Q12,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the study that could NOT be canceled out by collecting more data)?",RADIO,NONE,,{},5,519a641d-5940-4773-81d0-8f441e168667,T1.Q12.A2,Somewhat Likely,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,39590844-d3fa-47f6-9b23-ebe380799166,T1.Q12,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the study that could NOT be canceled out by collecting more data)?",RADIO,NONE,,{},5,a5593fc7-ee1c-4474-a619-51bca01d117c,T1.Q12.A3,Not Sure,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,39590844-d3fa-47f6-9b23-ebe380799166,T1.Q12,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the study that could NOT be canceled out by collecting more data)?",RADIO,NONE,,{},5,d94b7af0-2067-4406-a381-1138d115fa4f,T1.Q12.A4,Somewhat Unlikely,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,39590844-d3fa-47f6-9b23-ebe380799166,T1.Q12,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the study that could NOT be canceled out by collecting more data)?",RADIO,NONE,,{},5,84b9ddce-32e7-4699-ae96-49a1b47ce825,T1.Q12.A5,Very Unlikely,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,faf30ff0-c7aa-4b8a-a0cf-922f4ab31daa,T1.Q13,Does the author suggest in any way that further evidence might improve our understanding of the topic?,RADIO,NONE,,{},4,2f3cdba1-9c39-479f-a22b-b0a6cd10f2f9,T1.Q13.A1,"Yes, expicitly",,0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,faf30ff0-c7aa-4b8a-a0cf-922f4ab31daa,T1.Q13,Does the author suggest in any way that further evidence might improve our understanding of the topic?,RADIO,NONE,,{},4,84cadbbd-56b1-4e9e-80d3-66077772a4a8,T1.Q13.A2,"Yes, implicitly",,0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,faf30ff0-c7aa-4b8a-a0cf-922f4ab31daa,T1.Q13,Does the author suggest in any way that further evidence might improve our understanding of the topic?,RADIO,NONE,,{},4,9c82b5c6-5677-4508-8888-7dd11ec0ca92,T1.Q13.A3,I can't tell,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,faf30ff0-c7aa-4b8a-a0cf-922f4ab31daa,T1.Q13,Does the author suggest in any way that further evidence might improve our understanding of the topic?,RADIO,NONE,,{},4,483a1ee8-757e-4875-bceb-1feea8d97f10,T1.Q13.A4,"No, not at all",,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,07fe4ac0-0298-493c-9d56-a76e1dcf10af,T1.Q14,"How confident are you about your answers, on the whole?",RADIO,WHO,,{},10,1e9f8edd-1202-49f7-900a-a42a6110694a,T1.Q14.A1,1: I was guessing randomly for everything,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,07fe4ac0-0298-493c-9d56-a76e1dcf10af,T1.Q14,"How confident are you about your answers, on the whole?",RADIO,WHO,,{},10,c6d16055-071d-4dc3-9a68-f8416927abb4,T1.Q14.A2,2,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,07fe4ac0-0298-493c-9d56-a76e1dcf10af,T1.Q14,"How confident are you about your answers, on the whole?",RADIO,WHO,,{},10,50f25645-cf71-40ad-b7ee-e1a2a912467d,T1.Q14.A3,3,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,07fe4ac0-0298-493c-9d56-a76e1dcf10af,T1.Q14,"How confident are you about your answers, on the whole?",RADIO,WHO,,{},10,cb97e58a-7289-44ad-aebe-0f89d4ddbf14,T1.Q14.A4,4,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,07fe4ac0-0298-493c-9d56-a76e1dcf10af,T1.Q14,"How confident are you about your answers, on the whole?",RADIO,WHO,,{},10,2cc83687-fe4f-4daf-9eb8-47c4942d9dc8,T1.Q14.A5,5: 50-50,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,07fe4ac0-0298-493c-9d56-a76e1dcf10af,T1.Q14,"How confident are you about your answers, on the whole?",RADIO,WHO,,{},10,48fb1b28-89ca-4a34-94e2-56f800dcc8cb,T1.Q14.A6,6,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,07fe4ac0-0298-493c-9d56-a76e1dcf10af,T1.Q14,"How confident are you about your answers, on the whole?",RADIO,WHO,,{},10,ed20adfc-ac29-4184-bfd6-d3b3336f0f21,T1.Q14.A7,7,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,07fe4ac0-0298-493c-9d56-a76e1dcf10af,T1.Q14,"How confident are you about your answers, on the whole?",RADIO,WHO,,{},10,d769771c-02f1-400f-8a92-1d59b0db30ea,T1.Q14.A8,8,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,07fe4ac0-0298-493c-9d56-a76e1dcf10af,T1.Q14,"How confident are you about your answers, on the whole?",RADIO,WHO,,{},10,d0ff9c3a-537d-42b7-b7fc-4367dff92079,T1.Q14.A9,9,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,07fe4ac0-0298-493c-9d56-a76e1dcf10af,T1.Q14,"How confident are you about your answers, on the whole?",RADIO,WHO,,{},10,881b17f1-8c04-45dc-a378-d6d07d33ad3d,T1.Q14.A10,10: 100% certain about all my answers,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,60c4068b-70bd-494c-aebc-496c14b9893e,T1.Q15,Please let us know if you have suggestions for how we might improve this task or its interface. Thank you for participating!,TEXT,NONE,,{},1,6d549c45-72e9-459f-8a60-b4706aa08e00,T1.Q15.A1,placeholder answer for TEXT,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
